forecast_week,sku_id,dc_id,dc_name,customer,uom,forecast_qty
2026-W19,SKU0067,PA,Pennsylvania DC,Walmart,CASE,19175
2026-W20,SKU0067,PA,Pennsylvania DC,Walmart,CASE,18244
2026-W21,SKU0067,PA,Pennsylvania DC,Walmart,CASE,20521
2026-W22,SKU0067,PA,Pennsylvania DC,Walmart,CASE,16909
2026-W23,SKU0067,PA,Pennsylvania DC,Walmart,CASE,18004
2026-W24,SKU0067,PA,Pennsylvania DC,Walmart,CASE,19816
2026-W25,SKU0067,PA,Pennsylvania DC,Walmart,CASE,21150
2026-W26,SKU0067,PA,Pennsylvania DC,Walmart,CASE,17431
2026-W15,SKU0067,WA,Washington DC,Walmart,CASE,15092
2026-W16,SKU0067,WA,Washington DC,Walmart,CASE,15579
2026-W17,SKU0067,WA,Washington DC,Walmart,CASE,15109
2026-W18,SKU0067,WA,Washington DC,Walmart,CASE,14515
2026-W19,SKU0067,WA,Washington DC,Walmart,CASE,15573
2026-W20,SKU0067,WA,Washington DC,Walmart,CASE,15077
2026-W21,SKU0067,WA,Washington DC,Walmart,CASE,14834
2026-W22,SKU0067,WA,Washington DC,Walmart,CASE,14753
2026-W23,SKU0067,WA,Washington DC,Walmart,CASE,14809
2026-W24,SKU0067,WA,Washington DC,Walmart,CASE,13768
2026-W25,SKU0067,WA,Washington DC,Walmart,CASE,14702
2026-W26,SKU0067,WA,Washington DC,Walmart,CASE,13102
2026-W15,SKU0067,TX,Texas DC,Walmart,CASE,17811
2026-W16,SKU0067,TX,Texas DC,Walmart,CASE,17498
2026-W17,SKU0067,TX,Texas DC,Walmart,CASE,18068
2026-W18,SKU0067,TX,Texas DC,Walmart,CASE,17296
2026-W19,SKU0067,TX,Texas DC,Walmart,CASE,18042
2026-W20,SKU0067,TX,Texas DC,Walmart,CASE,18218
2026-W21,SKU0067,TX,Texas DC,Walmart,CASE,17344
2026-W22,SKU0067,TX,Texas DC,Walmart,CASE,18226
2026-W23,SKU0067,TX,Texas DC,Walmart,CASE,18644
2026-W24,SKU0067,TX,Texas DC,Walmart,CASE,19254
2026-W25,SKU0067,TX,Texas DC,Walmart,CASE,18224
2026-W26,SKU0067,TX,Texas DC,Walmart,CASE,17326
2026-W15,SKU0067,NV,Nevada DC,Walmart,CASE,17458
2026-W16,SKU0067,NV,Nevada DC,Walmart,CASE,17469
2026-W17,SKU0067,NV,Nevada DC,Walmart,CASE,17138
2026-W18,SKU0067,NV,Nevada DC,Walmart,CASE,15919
2026-W19,SKU0067,NV,Nevada DC,Walmart,CASE,16196
2026-W20,SKU0067,NV,Nevada DC,Walmart,CASE,16172
2026-W21,SKU0067,NV,Nevada DC,Walmart,CASE,17627
2026-W22,SKU0067,NV,Nevada DC,Walmart,CASE,16534
2026-W23,SKU0067,NV,Nevada DC,Walmart,CASE,16997
2026-W24,SKU0067,NV,Nevada DC,Walmart,CASE,16512
2026-W25,SKU0067,NV,Nevada DC,Walmart,CASE,16089
2026-W26,SKU0067,NV,Nevada DC,Walmart,CASE,15574
2026-W15,SKU0067,WI,Wisconsin DC,Walmart,CASE,16602
2026-W16,SKU0067,WI,Wisconsin DC,Walmart,CASE,15122
2026-W17,SKU0067,WI,Wisconsin DC,Walmart,CASE,15412
2026-W18,SKU0067,WI,Wisconsin DC,Walmart,CASE,16305
2026-W19,SKU0067,WI,Wisconsin DC,Walmart,CASE,17349
2026-W20,SKU0067,WI,Wisconsin DC,Walmart,CASE,17061
2026-W21,SKU0067,WI,Wisconsin DC,Walmart,CASE,15692
2026-W22,SKU0067,WI,Wisconsin DC,Walmart,CASE,17460
2026-W23,SKU0067,WI,Wisconsin DC,Walmart,CASE,17582
2026-W24,SKU0067,WI,Wisconsin DC,Walmart,CASE,18163
2026-W25,SKU0067,WI,Wisconsin DC,Walmart,CASE,16621
2026-W26,SKU0067,WI,Wisconsin DC,Walmart,CASE,16768
2026-W15,SKU0068,WA,Washington DC,Target,CASE,10600
2026-W16,SKU0068,WA,Washington DC,Target,CASE,10329
2026-W17,SKU0068,WA,Washington DC,Target,CASE,11447
2026-W18,SKU0068,WA,Washington DC,Target,CASE,10851
2026-W19,SKU0068,WA,Washington DC,Target,CASE,10806
2026-W20,SKU0068,WA,Washington DC,Target,CASE,10516
2026-W21,SKU0068,WA,Washington DC,Target,CASE,11475
2026-W22,SKU0068,WA,Washington DC,Target,CASE,10473
2026-W23,SKU0068,WA,Washington DC,Target,CASE,10289
2026-W24,SKU0068,WA,Washington DC,Target,CASE,11477
2026-W25,SKU0068,WA,Washington DC,Target,CASE,10819
2026-W26,SKU0068,WA,Washington DC,Target,CASE,11574
2026-W15,SKU0068,TX,Texas DC,Target,CASE,12464
2026-W16,SKU0068,TX,Texas DC,Target,CASE,12673
2026-W17,SKU0068,TX,Texas DC,Target,CASE,12686
2026-W18,SKU0068,TX,Texas DC,Target,CASE,12676
2026-W19,SKU0068,TX,Texas DC,Target,CASE,12920
2026-W20,SKU0068,TX,Texas DC,Target,CASE,11959
2026-W21,SKU0068,TX,Texas DC,Target,CASE,12719
2026-W22,SKU0068,TX,Texas DC,Target,CASE,12068
2026-W23,SKU0068,TX,Texas DC,Target,CASE,12499
2026-W24,SKU0068,TX,Texas DC,Target,CASE,11917
2026-W25,SKU0068,TX,Texas DC,Target,CASE,11227
2026-W26,SKU0068,TX,Texas DC,Target,CASE,12318
2026-W15,SKU0068,PA,Pennsylvania DC,Target,CASE,12669
2026-W16,SKU0068,PA,Pennsylvania DC,Target,CASE,13829
2026-W17,SKU0068,PA,Pennsylvania DC,Target,CASE,13875
2026-W18,SKU0068,PA,Pennsylvania DC,Target,CASE,13489
2026-W19,SKU0068,PA,Pennsylvania DC,Target,CASE,14814
2026-W20,SKU0068,PA,Pennsylvania DC,Target,CASE,14870
2026-W21,SKU0068,PA,Pennsylvania DC,Target,CASE,14652
2026-W22,SKU0068,PA,Pennsylvania DC,Target,CASE,14778
2026-W23,SKU0068,PA,Pennsylvania DC,Target,CASE,14130
2026-W24,SKU0068,PA,Pennsylvania DC,Target,CASE,13947
2026-W25,SKU0068,PA,Pennsylvania DC,Target,CASE,14663
2026-W26,SKU0068,PA,Pennsylvania DC,Target,CASE,14197
2026-W15,SKU0068,NV,Nevada DC,Target,CASE,11199
2026-W16,SKU0068,NV,Nevada DC,Target,CASE,12405
2026-W17,SKU0068,NV,Nevada DC,Target,CASE,11459
2026-W18,SKU0068,NV,Nevada DC,Target,CASE,11536
2026-W19,SKU0068,NV,Nevada DC,Target,CASE,10678
2026-W20,SKU0068,NV,Nevada DC,Target,CASE,11244
2026-W21,SKU0068,NV,Nevada DC,Target,CASE,11705
2026-W22,SKU0068,NV,Nevada DC,Target,CASE,10589
2026-W23,SKU0068,NV,Nevada DC,Target,CASE,10961
2026-W24,SKU0068,NV,Nevada DC,Target,CASE,11604
2026-W25,SKU0068,NV,Nevada DC,Target,CASE,10280
2026-W26,SKU0068,NV,Nevada DC,Target,CASE,10359
2026-W15,SKU0069,WI,Wisconsin DC,Target,CASE,12771
2026-W16,SKU0069,WI,Wisconsin DC,Target,CASE,12638
2026-W17,SKU0069,WI,Wisconsin DC,Target,CASE,13361
2026-W18,SKU0069,WI,Wisconsin DC,Target,CASE,13714
2026-W19,SKU0069,WI,Wisconsin DC,Target,CASE,12629
2026-W20,SKU0069,WI,Wisconsin DC,Target,CASE,12514
2026-W21,SKU0069,WI,Wisconsin DC,Target,CASE,12309
2026-W22,SKU0069,WI,Wisconsin DC,Target,CASE,12214
2026-W23,SKU0069,WI,Wisconsin DC,Target,CASE,12933
2026-W24,SKU0069,WI,Wisconsin DC,Target,CASE,11716
2026-W25,SKU0069,WI,Wisconsin DC,Target,CASE,12207
2026-W26,SKU0069,WI,Wisconsin DC,Target,CASE,12883
2026-W15,SKU0069,NV,Nevada DC,Target,CASE,13598
2026-W16,SKU0069,NV,Nevada DC,Target,CASE,14221
2026-W17,SKU0069,NV,Nevada DC,Target,CASE,13973
2026-W18,SKU0069,NV,Nevada DC,Target,CASE,13182
2026-W19,SKU0069,NV,Nevada DC,Target,CASE,13471
2026-W20,SKU0069,NV,Nevada DC,Target,CASE,13962
2026-W21,SKU0069,NV,Nevada DC,Target,CASE,15262
2026-W22,SKU0069,NV,Nevada DC,Target,CASE,13538
2026-W23,SKU0069,NV,Nevada DC,Target,CASE,15153
2026-W24,SKU0069,NV,Nevada DC,Target,CASE,15884
2026-W25,SKU0069,NV,Nevada DC,Target,CASE,14047
2026-W26,SKU0069,NV,Nevada DC,Target,CASE,14650
2026-W15,SKU0069,TX,Texas DC,Target,CASE,14985
2026-W16,SKU0069,TX,Texas DC,Target,CASE,15977
2026-W17,SKU0069,TX,Texas DC,Target,CASE,15917
2026-W18,SKU0069,TX,Texas DC,Target,CASE,16719
2026-W19,SKU0069,TX,Texas DC,Target,CASE,15870
2026-W20,SKU0069,TX,Texas DC,Target,CASE,16396
2026-W21,SKU0069,TX,Texas DC,Target,CASE,15215
2026-W22,SKU0069,TX,Texas DC,Target,CASE,16421
2026-W23,SKU0069,TX,Texas DC,Target,CASE,16256
2026-W24,SKU0069,TX,Texas DC,Target,CASE,16944
2026-W25,SKU0069,TX,Texas DC,Target,CASE,16088
2026-W26,SKU0069,TX,Texas DC,Target,CASE,17326
2026-W15,SKU0070,NV,Nevada DC,Sam's,CASE,12826
2026-W16,SKU0070,NV,Nevada DC,Sam's,CASE,13070
2026-W17,SKU0070,NV,Nevada DC,Sam's,CASE,13462
2026-W18,SKU0070,NV,Nevada DC,Sam's,CASE,14245
2026-W19,SKU0070,NV,Nevada DC,Sam's,CASE,14250
2026-W20,SKU0070,NV,Nevada DC,Sam's,CASE,13861
2026-W21,SKU0070,NV,Nevada DC,Sam's,CASE,13392
2026-W22,SKU0070,NV,Nevada DC,Sam's,CASE,14497
2026-W23,SKU0070,NV,Nevada DC,Sam's,CASE,14556
2026-W24,SKU0070,NV,Nevada DC,Sam's,CASE,13227
2026-W25,SKU0070,NV,Nevada DC,Sam's,CASE,14522
2026-W26,SKU0070,NV,Nevada DC,Sam's,CASE,13140
2026-W15,SKU0070,TX,Texas DC,Sam's,CASE,16670
2026-W16,SKU0070,TX,Texas DC,Sam's,CASE,14661
2026-W17,SKU0070,TX,Texas DC,Sam's,CASE,16511
2026-W18,SKU0070,TX,Texas DC,Sam's,CASE,15112
2026-W19,SKU0070,TX,Texas DC,Sam's,CASE,15121
2026-W20,SKU0070,TX,Texas DC,Sam's,CASE,14723
2026-W21,SKU0070,TX,Texas DC,Sam's,CASE,15470
2026-W22,SKU0070,TX,Texas DC,Sam's,CASE,16638
2026-W23,SKU0070,TX,Texas DC,Sam's,CASE,15046
2026-W24,SKU0070,TX,Texas DC,Sam's,CASE,16226
2026-W25,SKU0070,TX,Texas DC,Sam's,CASE,13679
2026-W26,SKU0070,TX,Texas DC,Sam's,CASE,15290
2026-W15,SKU0070,PA,Pennsylvania DC,Sam's,CASE,14606
2026-W16,SKU0070,PA,Pennsylvania DC,Sam's,CASE,16134
2026-W17,SKU0070,PA,Pennsylvania DC,Sam's,CASE,16731
2026-W18,SKU0070,PA,Pennsylvania DC,Sam's,CASE,15150
2026-W19,SKU0070,PA,Pennsylvania DC,Sam's,CASE,15933
2026-W20,SKU0070,PA,Pennsylvania DC,Sam's,CASE,16846
2026-W21,SKU0070,PA,Pennsylvania DC,Sam's,CASE,15702
2026-W22,SKU0070,PA,Pennsylvania DC,Sam's,CASE,16546
2026-W23,SKU0070,PA,Pennsylvania DC,Sam's,CASE,17087
2026-W24,SKU0070,PA,Pennsylvania DC,Sam's,CASE,16645
2026-W25,SKU0070,PA,Pennsylvania DC,Sam's,CASE,16536
2026-W26,SKU0070,PA,Pennsylvania DC,Sam's,CASE,18157
2026-W15,SKU0070,WI,Wisconsin DC,Sam's,CASE,12450
2026-W16,SKU0070,WI,Wisconsin DC,Sam's,CASE,13426
2026-W17,SKU0070,WI,Wisconsin DC,Sam's,CASE,13130
2026-W18,SKU0070,WI,Wisconsin DC,Sam's,CASE,13155
2026-W19,SKU0070,WI,Wisconsin DC,Sam's,CASE,12351
2026-W20,SKU0070,WI,Wisconsin DC,Sam's,CASE,12060
2026-W21,SKU0070,WI,Wisconsin DC,Sam's,CASE,11626
2026-W22,SKU0070,WI,Wisconsin DC,Sam's,CASE,11578
2026-W23,SKU0070,WI,Wisconsin DC,Sam's,CASE,11575
2026-W24,SKU0070,WI,Wisconsin DC,Sam's,CASE,11288
2026-W25,SKU0070,WI,Wisconsin DC,Sam's,CASE,12675
2026-W26,SKU0070,WI,Wisconsin DC,Sam's,CASE,12384
2026-W15,SKU0070,NV,Nevada DC,Costco,CASE,14028
2026-W16,SKU0070,NV,Nevada DC,Costco,CASE,14363
2026-W17,SKU0070,NV,Nevada DC,Costco,CASE,15533
2026-W18,SKU0070,NV,Nevada DC,Costco,CASE,14000
2026-W19,SKU0070,NV,Nevada DC,Costco,CASE,14768
2026-W20,SKU0070,NV,Nevada DC,Costco,CASE,14514
2026-W21,SKU0070,NV,Nevada DC,Costco,CASE,15425
2026-W22,SKU0070,NV,Nevada DC,Costco,CASE,14570
2026-W23,SKU0070,NV,Nevada DC,Costco,CASE,14762
2026-W24,SKU0070,NV,Nevada DC,Costco,CASE,13865
2026-W25,SKU0070,NV,Nevada DC,Costco,CASE,13963
2026-W26,SKU0070,NV,Nevada DC,Costco,CASE,15657
2026-W15,SKU0070,WI,Wisconsin DC,Costco,CASE,13476
2026-W16,SKU0070,WI,Wisconsin DC,Costco,CASE,13856
2026-W17,SKU0070,WI,Wisconsin DC,Costco,CASE,14707
2026-W18,SKU0070,WI,Wisconsin DC,Costco,CASE,14243
2026-W19,SKU0070,WI,Wisconsin DC,Costco,CASE,13912
2026-W20,SKU0070,WI,Wisconsin DC,Costco,CASE,13387
2026-W21,SKU0070,WI,Wisconsin DC,Costco,CASE,13636
2026-W22,SKU0070,WI,Wisconsin DC,Costco,CASE,14732
2026-W23,SKU0070,WI,Wisconsin DC,Costco,CASE,14290
2026-W24,SKU0070,WI,Wisconsin DC,Costco,CASE,14238
2026-W25,SKU0070,WI,Wisconsin DC,Costco,CASE,14643
2026-W26,SKU0070,WI,Wisconsin DC,Costco,CASE,13308
2026-W15,SKU0070,FL,Florida DC,Target,CASE,13983
2026-W16,SKU0070,FL,Florida DC,Target,CASE,12623
2026-W17,SKU0070,FL,Florida DC,Target,CASE,12246
2026-W18,SKU0070,FL,Florida DC,Target,CASE,12136
2026-W19,SKU0070,FL,Florida DC,Target,CASE,12847
2026-W20,SKU0070,FL,Florida DC,Target,CASE,12150
2026-W21,SKU0070,FL,Florida DC,Target,CASE,13214
2026-W22,SKU0070,FL,Florida DC,Target,CASE,11886
2026-W23,SKU0070,FL,Florida DC,Target,CASE,11949
2026-W24,SKU0070,FL,Florida DC,Target,CASE,12023
2026-W25,SKU0070,FL,Florida DC,Target,CASE,11750
2026-W26,SKU0070,FL,Florida DC,Target,CASE,12442
2026-W15,SKU0070,NV,Nevada DC,Target,CASE,12211
2026-W16,SKU0070,NV,Nevada DC,Target,CASE,12685
2026-W17,SKU0070,NV,Nevada DC,Target,CASE,13594
2026-W18,SKU0070,NV,Nevada DC,Target,CASE,12713
2026-W19,SKU0070,NV,Nevada DC,Target,CASE,13180
2026-W20,SKU0070,NV,Nevada DC,Target,CASE,12867
2026-W21,SKU0070,NV,Nevada DC,Target,CASE,13768
2026-W22,SKU0070,NV,Nevada DC,Target,CASE,13463
2026-W23,SKU0070,NV,Nevada DC,Target,CASE,13619
2026-W24,SKU0070,NV,Nevada DC,Target,CASE,13545
2026-W25,SKU0070,NV,Nevada DC,Target,CASE,13298
2026-W26,SKU0070,NV,Nevada DC,Target,CASE,13383
2026-W15,SKU0070,PA,Pennsylvania DC,Target,CASE,15167
2026-W16,SKU0070,PA,Pennsylvania DC,Target,CASE,13468
2026-W17,SKU0070,PA,Pennsylvania DC,Target,CASE,14617
2026-W18,SKU0070,PA,Pennsylvania DC,Target,CASE,14127
2026-W19,SKU0070,PA,Pennsylvania DC,Target,CASE,13255
2026-W20,SKU0070,PA,Pennsylvania DC,Target,CASE,13217
2026-W21,SKU0070,PA,Pennsylvania DC,Target,CASE,14016
2026-W22,SKU0070,PA,Pennsylvania DC,Target,CASE,13394
2026-W23,SKU0070,PA,Pennsylvania DC,Target,CASE,13303
2026-W24,SKU0070,PA,Pennsylvania DC,Target,CASE,13447
2026-W25,SKU0070,PA,Pennsylvania DC,Target,CASE,12778
2026-W26,SKU0070,PA,Pennsylvania DC,Target,CASE,12746
2026-W15,SKU0070,WI,Wisconsin DC,Target,CASE,12092
2026-W16,SKU0070,WI,Wisconsin DC,Target,CASE,11818
2026-W17,SKU0070,WI,Wisconsin DC,Target,CASE,12030
2026-W18,SKU0070,WI,Wisconsin DC,Target,CASE,11732
2026-W19,SKU0070,WI,Wisconsin DC,Target,CASE,12131
2026-W20,SKU0070,WI,Wisconsin DC,Target,CASE,11254
2026-W21,SKU0070,WI,Wisconsin DC,Target,CASE,11413
2026-W22,SKU0070,WI,Wisconsin DC,Target,CASE,11207
2026-W23,SKU0070,WI,Wisconsin DC,Target,CASE,11944
2026-W24,SKU0070,WI,Wisconsin DC,Target,CASE,12061
2026-W25,SKU0070,WI,Wisconsin DC,Target,CASE,11608
2026-W26,SKU0070,WI,Wisconsin DC,Target,CASE,12431
2026-W15,SKU0071,TX,Texas DC,Costco,CASE,11194
2026-W16,SKU0071,TX,Texas DC,Costco,CASE,10288
2026-W17,SKU0071,TX,Texas DC,Costco,CASE,11018
2026-W18,SKU0071,TX,Texas DC,Costco,CASE,9936
2026-W19,SKU0071,TX,Texas DC,Costco,CASE,9749
2026-W20,SKU0071,TX,Texas DC,Costco,CASE,11218
2026-W21,SKU0071,TX,Texas DC,Costco,CASE,11695
2026-W22,SKU0071,TX,Texas DC,Costco,CASE,10799
2026-W23,SKU0071,TX,Texas DC,Costco,CASE,10358
2026-W24,SKU0071,TX,Texas DC,Costco,CASE,10607
2026-W25,SKU0071,TX,Texas DC,Costco,CASE,12113
2026-W26,SKU0071,TX,Texas DC,Costco,CASE,10600
2026-W15,SKU0071,FL,Florida DC,Costco,CASE,10581
2026-W16,SKU0071,FL,Florida DC,Costco,CASE,10475
2026-W17,SKU0071,FL,Florida DC,Costco,CASE,9555
2026-W18,SKU0071,FL,Florida DC,Costco,CASE,9279
2026-W19,SKU0071,FL,Florida DC,Costco,CASE,9626
2026-W20,SKU0071,FL,Florida DC,Costco,CASE,10653
2026-W21,SKU0071,FL,Florida DC,Costco,CASE,9277
2026-W22,SKU0071,FL,Florida DC,Costco,CASE,9856
2026-W23,SKU0071,FL,Florida DC,Costco,CASE,9812
2026-W24,SKU0071,FL,Florida DC,Costco,CASE,9794
2026-W25,SKU0071,FL,Florida DC,Costco,CASE,10500
2026-W26,SKU0071,FL,Florida DC,Costco,CASE,10447
2026-W15,SKU0071,WA,Washington DC,Sam's,CASE,8751
2026-W16,SKU0071,WA,Washington DC,Sam's,CASE,8300
2026-W17,SKU0071,WA,Washington DC,Sam's,CASE,8176
2026-W18,SKU0071,WA,Washington DC,Sam's,CASE,8194
2026-W19,SKU0071,WA,Washington DC,Sam's,CASE,8225
2026-W20,SKU0071,WA,Washington DC,Sam's,CASE,7936
2026-W21,SKU0071,WA,Washington DC,Sam's,CASE,8691
2026-W22,SKU0071,WA,Washington DC,Sam's,CASE,8386
2026-W23,SKU0071,WA,Washington DC,Sam's,CASE,7901
2026-W24,SKU0071,WA,Washington DC,Sam's,CASE,8174
2026-W25,SKU0071,WA,Washington DC,Sam's,CASE,8918
2026-W26,SKU0071,WA,Washington DC,Sam's,CASE,8385
2026-W15,SKU0071,PA,Pennsylvania DC,Sam's,CASE,10757
2026-W16,SKU0071,PA,Pennsylvania DC,Sam's,CASE,10883
2026-W17,SKU0071,PA,Pennsylvania DC,Sam's,CASE,9771
2026-W18,SKU0071,PA,Pennsylvania DC,Sam's,CASE,9932
2026-W19,SKU0071,PA,Pennsylvania DC,Sam's,CASE,10734
2026-W20,SKU0071,PA,Pennsylvania DC,Sam's,CASE,9819
2026-W21,SKU0071,PA,Pennsylvania DC,Sam's,CASE,10958
2026-W22,SKU0071,PA,Pennsylvania DC,Sam's,CASE,10781
2026-W23,SKU0071,PA,Pennsylvania DC,Sam's,CASE,10599
2026-W24,SKU0071,PA,Pennsylvania DC,Sam's,CASE,9935
2026-W25,SKU0071,PA,Pennsylvania DC,Sam's,CASE,9751
2026-W26,SKU0071,PA,Pennsylvania DC,Sam's,CASE,10599
2026-W15,SKU0071,WI,Wisconsin DC,Sam's,CASE,8934
2026-W16,SKU0071,WI,Wisconsin DC,Sam's,CASE,8556
2026-W17,SKU0071,WI,Wisconsin DC,Sam's,CASE,7905
2026-W18,SKU0071,WI,Wisconsin DC,Sam's,CASE,8581
2026-W19,SKU0071,WI,Wisconsin DC,Sam's,CASE,7828
2026-W20,SKU0071,WI,Wisconsin DC,Sam's,CASE,8648
2026-W21,SKU0071,WI,Wisconsin DC,Sam's,CASE,7688
2026-W22,SKU0071,WI,Wisconsin DC,Sam's,CASE,7629
2026-W23,SKU0071,WI,Wisconsin DC,Sam's,CASE,7830
2026-W24,SKU0071,WI,Wisconsin DC,Sam's,CASE,7722
2026-W25,SKU0071,WI,Wisconsin DC,Sam's,CASE,8088
2026-W26,SKU0071,WI,Wisconsin DC,Sam's,CASE,8123
2026-W15,SKU0071,TX,Texas DC,Sam's,CASE,9260
2026-W16,SKU0071,TX,Texas DC,Sam's,CASE,9399
2026-W17,SKU0071,TX,Texas DC,Sam's,CASE,9869
2026-W18,SKU0071,TX,Texas DC,Sam's,CASE,11021
2026-W19,SKU0071,TX,Texas DC,Sam's,CASE,10735
2026-W20,SKU0071,TX,Texas DC,Sam's,CASE,9486
2026-W21,SKU0071,TX,Texas DC,Sam's,CASE,10213
2026-W22,SKU0071,TX,Texas DC,Sam's,CASE,10976
2026-W23,SKU0071,TX,Texas DC,Sam's,CASE,10052
2026-W24,SKU0071,TX,Texas DC,Sam's,CASE,9304
2026-W25,SKU0071,TX,Texas DC,Sam's,CASE,9193
2026-W26,SKU0071,TX,Texas DC,Sam's,CASE,10654
2026-W15,SKU0071,WA,Washington DC,Amazon,CASE,6218
2026-W16,SKU0071,WA,Washington DC,Amazon,CASE,7106
2026-W17,SKU0071,WA,Washington DC,Amazon,CASE,6443
2026-W18,SKU0071,WA,Washington DC,Amazon,CASE,6896
2026-W19,SKU0071,WA,Washington DC,Amazon,CASE,7537
2026-W20,SKU0071,WA,Washington DC,Amazon,CASE,7303
2026-W21,SKU0071,WA,Washington DC,Amazon,CASE,6795
2026-W22,SKU0071,WA,Washington DC,Amazon,CASE,7559
2026-W23,SKU0071,WA,Washington DC,Amazon,CASE,6708
2026-W24,SKU0071,WA,Washington DC,Amazon,CASE,8114
2026-W25,SKU0071,WA,Washington DC,Amazon,CASE,7446
2026-W26,SKU0071,WA,Washington DC,Amazon,CASE,6596
2026-W15,SKU0071,PA,Pennsylvania DC,Amazon,CASE,8966
2026-W16,SKU0071,PA,Pennsylvania DC,Amazon,CASE,9359
2026-W17,SKU0071,PA,Pennsylvania DC,Amazon,CASE,9019
2026-W18,SKU0071,PA,Pennsylvania DC,Amazon,CASE,8553
2026-W19,SKU0071,PA,Pennsylvania DC,Amazon,CASE,9059
2026-W20,SKU0071,PA,Pennsylvania DC,Amazon,CASE,8726
2026-W21,SKU0071,PA,Pennsylvania DC,Amazon,CASE,8812
2026-W22,SKU0071,PA,Pennsylvania DC,Amazon,CASE,8782
2026-W23,SKU0071,PA,Pennsylvania DC,Amazon,CASE,9407
2026-W24,SKU0071,PA,Pennsylvania DC,Amazon,CASE,9255
2026-W25,SKU0071,PA,Pennsylvania DC,Amazon,CASE,9601
2026-W26,SKU0071,PA,Pennsylvania DC,Amazon,CASE,9757
2026-W15,SKU0071,WI,Wisconsin DC,Amazon,CASE,7074
2026-W16,SKU0071,WI,Wisconsin DC,Amazon,CASE,7637
2026-W17,SKU0071,WI,Wisconsin DC,Amazon,CASE,6793
2026-W18,SKU0071,WI,Wisconsin DC,Amazon,CASE,7057
2026-W19,SKU0071,WI,Wisconsin DC,Amazon,CASE,6743
2026-W20,SKU0071,WI,Wisconsin DC,Amazon,CASE,7006
2026-W21,SKU0071,WI,Wisconsin DC,Amazon,CASE,6953
2026-W22,SKU0071,WI,Wisconsin DC,Amazon,CASE,6489
2026-W23,SKU0071,WI,Wisconsin DC,Amazon,CASE,6628
2026-W24,SKU0071,WI,Wisconsin DC,Amazon,CASE,6418
2026-W25,SKU0071,WI,Wisconsin DC,Amazon,CASE,6841
2026-W26,SKU0071,WI,Wisconsin DC,Amazon,CASE,6853
2026-W15,SKU0072,TX,Texas DC,Amazon,CASE,8010
2026-W16,SKU0072,TX,Texas DC,Amazon,CASE,8281
2026-W17,SKU0072,TX,Texas DC,Amazon,CASE,8949
2026-W18,SKU0072,TX,Texas DC,Amazon,CASE,8911
2026-W19,SKU0072,TX,Texas DC,Amazon,CASE,8890
2026-W20,SKU0072,TX,Texas DC,Amazon,CASE,9946
2026-W21,SKU0072,TX,Texas DC,Amazon,CASE,8836
2026-W22,SKU0072,TX,Texas DC,Amazon,CASE,9039
2026-W23,SKU0072,TX,Texas DC,Amazon,CASE,9396
2026-W24,SKU0072,TX,Texas DC,Amazon,CASE,8270
2026-W25,SKU0072,TX,Texas DC,Amazon,CASE,9566
2026-W26,SKU0072,TX,Texas DC,Amazon,CASE,8216
2026-W15,SKU0072,WI,Wisconsin DC,Amazon,CASE,7770
2026-W16,SKU0072,WI,Wisconsin DC,Amazon,CASE,8048
2026-W17,SKU0072,WI,Wisconsin DC,Amazon,CASE,7898
2026-W18,SKU0072,WI,Wisconsin DC,Amazon,CASE,7798
2026-W19,SKU0072,WI,Wisconsin DC,Amazon,CASE,8503
2026-W20,SKU0072,WI,Wisconsin DC,Amazon,CASE,7880
2026-W21,SKU0072,WI,Wisconsin DC,Amazon,CASE,8036
2026-W22,SKU0072,WI,Wisconsin DC,Amazon,CASE,7848
2026-W23,SKU0072,WI,Wisconsin DC,Amazon,CASE,8049
2026-W24,SKU0072,WI,Wisconsin DC,Amazon,CASE,8904
2026-W25,SKU0072,WI,Wisconsin DC,Amazon,CASE,8148
2026-W26,SKU0072,WI,Wisconsin DC,Amazon,CASE,8078
2026-W15,SKU0072,FL,Florida DC,Amazon,CASE,8036
2026-W16,SKU0072,FL,Florida DC,Amazon,CASE,9831
2026-W17,SKU0072,FL,Florida DC,Amazon,CASE,8466
2026-W18,SKU0072,FL,Florida DC,Amazon,CASE,7802
2026-W19,SKU0072,FL,Florida DC,Amazon,CASE,8077
2026-W20,SKU0072,FL,Florida DC,Amazon,CASE,9188
2026-W21,SKU0072,FL,Florida DC,Amazon,CASE,7506
2026-W22,SKU0072,FL,Florida DC,Amazon,CASE,8695
2026-W23,SKU0072,FL,Florida DC,Amazon,CASE,8278
2026-W24,SKU0072,FL,Florida DC,Amazon,CASE,9369
2026-W25,SKU0072,FL,Florida DC,Amazon,CASE,8404
2026-W26,SKU0072,FL,Florida DC,Amazon,CASE,8422
2026-W15,SKU0072,NV,Nevada DC,Amazon,CASE,8718
2026-W16,SKU0072,NV,Nevada DC,Amazon,CASE,7878
2026-W17,SKU0072,NV,Nevada DC,Amazon,CASE,8053
2026-W18,SKU0072,NV,Nevada DC,Amazon,CASE,7861
2026-W19,SKU0072,NV,Nevada DC,Amazon,CASE,7437
2026-W20,SKU0072,NV,Nevada DC,Amazon,CASE,7720
2026-W21,SKU0072,NV,Nevada DC,Amazon,CASE,8017
2026-W22,SKU0072,NV,Nevada DC,Amazon,CASE,8131
2026-W23,SKU0072,NV,Nevada DC,Amazon,CASE,7946
